year,month,day,rainfall,evaporation,discharge
1987,5,1,0,1,52.7
1987,5,2,26.44,3.3,97.2
1987,5,3,0.5,1.2,153.0
1987,5,4,27.89,3,175.8
1987,5,5,27.99,1,356.8
1987,5,6,19.21,1,471.1
1987,5,7,18.71,0.1,498.9
1987,5,8,10.48,0.1,475.9
1987,5,9,12.65,1.5,415.8
1987,5,10,31.32,2,514.7
1987,5,11,1.47,2.1,507.1
1987,5,12,0.5,4.3,296.8
1987,5,13,36.48,1.8,402.6
1987,5,14,0.15,1.5,494.5
1987,5,15,6.65,1.4,318.2
1987,5,16,13.5,1.7,316.9
1987,5,17,3.53,5.1,290.0
1987,5,18,0,5.1,202.8
1987,5,19,0.95,3.4,160.8
1987,5,20,47.62,1.5,350.7
1987,5,21,2.36,1.5,551.9
1987,5,22,6.31,2.5,335.4
1987,5,23,0,2.8,255.3
1987,5,24,0,3.8,191.7
1987,5,25,0.3,4.8,155.4
1987,5,26,0.17,4.6,131.2
1987,5,27,13.78,4.1,147.0
1987,5,28,25.25,1.8,265.1
1987,5,29,0.19,1.8,315.3
1987,5,30,0,2.7,205.7
1987,5,31,1.04,2.7,161.7
1987,6,1,25.54,2.2,233.4
1987,6,2,3.85,4.3,304.0
1987,6,3,0,4.3,200.6
1987,6,4,0.99,4.9,158.4
1987,6,5,13.72,3.4,173.0
1987,6,6,2.92,3.1,188.9
1987,6,7,10.2,4,165.8
1987,6,8,6.54,1.4,184.2
1987,6,9,0,3.7,166.2
1987,6,10,0,4.3,131.5
1987,6,11,0,4.2,113.2
1987,6,12,0,3.3,100.2
1987,6,13,0,3.2,90.1
1987,6,14,0,5.2,81.9
1987,6,15,10.08,1.6,97.9
1987,6,16,0.21,1.4,116.0
1987,6,17,0.11,2.5,90.5
1987,6,18,2.93,3,80.6
1987,6,19,5.15,1.9,82.5
1987,6,20,10.63,5.9,98.2
1987,6,21,1.24,2.4,98.8
1987,6,22,0.26,3.5,81.5
1987,6,23,4.77,4.3,75.1
1987,6,24,15.24,2.1,105.7
1987,6,25,0,3.8,138.0
1987,6,26,1.77,3,101.0
1987,6,27,10.21,3.5,107.3
1987,6,28,18.29,3,169.2
1987,6,29,3.22,2.5,197.9
1987,6,30,20.71,2.2,218.3
1987,7,1,5.65,2.1,276.0
1987,7,2,0,4.6,205.7
1987,7,3,0.47,4.5,157.8
1987,7,4,0.02,3.2,131.8
1987,7,5,0,4.8,113.7
1987,7,6,0.95,5.4,100.1
1987,7,7,0,5.5,89.4
1987,7,8,0,6,80.8
1987,7,9,0.27,4.9,73.7
1987,7,10,0,6.5,67.8
1987,7,11,0,6.3,62.7
1987,7,12,0.05,5.1,58.3
1987,7,13,3.08,5.6,54.6
1987,7,14,0.08,4.5,51.3
1987,7,15,0,4.7,48.4
1987,7,16,9.81,4.6,55.7
1987,7,17,0.16,4.4,64.6
1987,7,18,1.9,5.4,52.4
1987,7,19,0,6.1,48.3
1987,7,20,0.65,5.4,45.5
1987,7,21,0,5,43.1
1987,7,22,14.56,6.6,55.0
1987,7,23,29.19,3,129.9
1987,7,24,52.22,5.9,383.8
1987,7,25,21.62,1.7,640.3
1987,7,26,10.35,1.2,531.7
1987,7,27,5.6,3.7,377.4
1987,7,28,3.55,5.6,259.4
1987,7,29,3.78,5.5,192.7
1987,7,30,1.61,4.5,154.5
1987,7,31,1.41,4.1,129.0
1987,8,1,1.05,3.9,110.8
1987,8,2,0,5.6,97.0
1987,8,3,0,5.6,86.3
1987,8,4,0,5.6,77.7
1987,8,5,0,5.1,70.7
1987,8,6,0,5.5,64.8
1987,8,7,1.96,4.6,59.8
1987,8,8,3.31,3.1,56.1
1987,8,9,0.38,3.7,52.9
1987,8,10,0.96,0.2,50.8
1987,8,11,1.18,1.6,49.6
1987,8,12,0.11,2.5,45.7
1987,8,13,1.95,2.7,43.2
1987,8,14,2.57,3.7,41.2
1987,8,15,4.36,4.3,39.4
1987,8,16,6.39,4.5,41.0
1987,8,17,9.91,5.1,51.3
1987,8,18,1.5,3.5,56.2
1987,8,19,1.1,3.2,45.3
1987,8,20,0.28,4.7,42.1
1987,8,21,3.6,4.1,40.1
1987,8,22,1.85,5.7,38.3
1987,8,23,2.05,5.1,36.6
1987,8,24,0,5.1,35.1
1987,8,25,0,5.4,33.6
1987,8,26,0,5.9,32.3
1987,8,27,0,5,31.0
1987,8,28,0,5.1,29.8
1987,8,29,9.18,4.9,34.8
1987,8,30,0.22,3.8,41.1
1987,8,31,0,4.8,33.1
1987,9,1,1.15,5.6,30.9
1987,9,2,0,4.3,29.7
1987,9,3,0.48,3.3,28.5
1987,9,4,0.2,4.8,27.5
1987,9,5,0.52,2.9,26.5
1987,9,6,0.04,4,25.6
1987,9,7,0,5.1,24.7
1987,9,8,0,5.1,23.9
1987,9,9,1.03,3,23.1
1987,9,10,38.16,0.2,77.7
1987,9,11,27.95,0,240.9
1987,9,12,2.35,1.4,256.1
1987,9,13,4.17,1.2,176.1
1987,9,14,0.86,3.5,147.4
1987,9,15,0.55,3.5,118.7
1987,9,16,0,5.1,100.9
1987,9,17,0,3.9,87.9
1987,9,18,0,2.7,77.7
1987,9,19,0,2.5,69.7
1987,9,20,0.76,1.2,63.1
1987,9,21,5.96,1.7,65.7
1987,9,22,2.82,3.3,69.6
1987,9,23,0.18,2.7,57.9
1987,9,24,2.91,2.3,53.7
1987,9,25,33.14,0.7,119.3
1987,9,26,2.42,1.9,203.2
1987,9,27,0.12,2.9,129.4
1987,9,28,0,2.7,104.2
1987,9,29,0.05,1.8,90.4
1987,9,30,0.02,1.5,79.9
1987,10,1,0.04,2.8,71.5
1987,10,2,0,3.2,64.7
1987,10,3,0,3.3,59.0
1987,10,4,0.69,2,54.3
1987,10,5,4.13,2,54.0
1987,10,6,2.13,2.9,54.5
1987,10,7,16.11,0.7,76.2
1987,10,8,4.62,1.5,113.2
1987,10,9,16.13,0.6,126.1
1987,10,10,45.14,0.5,312.8
1987,10,11,3.82,0.9,448.5
1987,10,12,12.08,1.3,324.7
1987,10,13,0.47,1.8,274.9
1987,10,14,2.35,2.6,192.9
1987,10,15,0.07,2,151.9
1987,10,16,0,2.3,125.9
1987,10,17,0,1.9,107.4
1987,10,18,0.6,2.6,93.5
1987,10,19,8.45,1.3,100.8
1987,10,20,3.49,0.7,117.3
1987,10,21,0.63,1.1,101.0
1987,10,22,0.37,0.9,84.2
1987,10,23,0.01,0.8,75.1
1987,10,24,1.05,1.5,68.2
1987,10,25,13.53,0.7,91.5
1987,10,26,0.41,0.6,118.4
1987,10,27,0.05,1.1,86.5
1987,10,28,0,1,75.4
1987,10,29,0.04,1,68.5
1987,10,30,0.04,1.8,62.8
1987,10,31,0,2.8,58.0
1987,11,1,0,4,53.9
1987,11,2,32.06,0.4,122.1
1987,11,3,7.66,0.9,235.9
1987,11,4,1.22,1.1,176.3
1987,11,5,13.56,0.1,177.9
1987,11,6,11.09,0.6,237.8
1987,11,7,1.61,0.6,218.3
1987,11,8,0,1,162.0
1987,11,9,0,1,130.9
1987,11,10,0.1,1.5,111.5
1987,11,11,0,1.5,97.2
1987,11,12,0,0.6,86.2
1987,11,13,0,1.1,77.6
1987,11,14,0,1.2,70.5
1987,11,15,0.01,1.3,64.8
1987,11,16,2.21,0.4,63.7
1987,11,17,10.43,1.2,84.2
1987,11,18,1.35,0.7,101.0
1987,11,19,0.06,1.1,78.8
1987,11,20,1.09,0.9,69.6
1987,11,21,9.98,0.4,86.6
1987,11,22,17.29,0.1,154.7
1987,11,23,1.87,0.9,183.6
1987,11,24,2.35,1,135.9
1987,11,25,0,1.9,116.4
1987,11,26,0,0.7,99.3
1987,11,27,0.65,4.7,87.9
1987,11,28,42.68,1.1,212.5
1987,11,29,2.85,2.1,369.4
1987,11,30,0.65,1.5,224.1
1987,12,1,0,2,168.2
1987,12,2,0,1,138.3
1987,12,3,0.02,1.2,117.6
1987,12,4,0,1.9,102.3
1987,12,5,0,2.4,90.6
1987,12,6,0,2.1,81.4
1987,12,7,0,1.3,74.0
1987,12,8,2.82,0.9,72.4
1987,12,9,0.16,1.9,71.8
1987,12,10,0.01,0.8,63.4
1987,12,11,0,1.3,58.7
1987,12,12,0,2,54.9
1987,12,13,0,0.9,51.7
1987,12,14,0.08,1.4,48.9
1987,12,15,0.05,1.2,46.5
1987,12,16,0,0.9,44.3
1987,12,17,0,0.8,42.3
1987,12,18,0,1.2,40.6
1987,12,19,0,1.7,39.0
1987,12,20,0,1.2,37.5
1987,12,21,0,1.4,36.2
1987,12,22,0,0.5,35.0
1987,12,23,0,2,33.9
1987,12,24,0,1,32.8
1987,12,25,0,1.1,31.9
1987,12,26,0,0.2,31.0
1987,12,27,2.02,0.8,32.0
1987,12,28,4.45,0.9,39.0
1987,12,29,2.29,0.2,46.3
1987,12,30,0.11,1.7,42.9
1987,12,31,0,0.6,37.2
1988,1,1,0,1.7,35.5
1988,1,2,0,0.9,34.2
1988,1,3,0,0.2,33.1
1988,1,4,0.75,1.6,32.1
1988,1,5,0.4,0.7,31.2
1988,1,6,0.01,0.6,30.3
1988,1,7,0.56,0.6,29.5
1988,1,8,0.17,1.4,28.7
1988,1,9,0,0.9,28.0
1988,1,10,0,0.6,27.4
1988,1,11,0.44,1.3,26.8
1988,1,12,0.26,0.7,26.2
1988,1,13,0,1.3,25.6
1988,1,14,0,1,25.1
1988,1,15,0,1,24.6
1988,1,16,0,1.6,24.1
1988,1,17,0.11,0.7,23.7
1988,1,18,0,1.3,23.2
1988,1,19,0.08,0.6,22.8
1988,1,20,0,0.7,22.4
1988,1,21,0,1.1,22.1
1988,1,22,2.11,1.3,22.7
1988,1,23,0.49,1.7,23.7
1988,1,24,2.95,0.5,25.2
1988,1,25,2.14,0.7,30.6
1988,1,26,7.04,0.1,38.4
1988,1,27,1.08,0.7,48.0
1988,1,28,6.43,0.4,45.5
1988,1,29,7.05,0.1,66.3
1988,1,30,13.65,0.5,96.4
1988,1,31,5.72,0.7,124.4
1988,2,1,14.65,0.1,145.8
1988,2,2,2.95,0.7,172.3
1988,2,3,0.02,0.8,131.6
1988,2,4,0,0.2,107.1
1988,2,5,0,0.5,93.3
1988,2,6,0.76,1,83.0
1988,2,7,6.04,1.2,86.4
1988,2,8,5.09,0.4,103.2
1988,2,9,8.65,0.4,120.8
1988,2,10,4.5,0,137.5
1988,2,11,1.45,0.1,124.8
1988,2,12,0,0.2,104.8
1988,2,13,1.5,0.1,93.4
1988,2,14,1.43,0.7,89.1
1988,2,15,5.02,0,92.8
1988,2,16,5.05,0.5,108.6
1988,2,17,4.09,0.7,111.9
1988,2,18,1.15,0.1,104.6
1988,2,19,13.99,0.1,129.7
1988,2,20,5.03,0.4,173.8
1988,2,21,0,1.6,143.3
1988,2,22,0,0.3,113.2
1988,2,23,0,2.2,98.1
1988,2,24,0,0.8,87.2
1988,2,25,0,0.9,78.6
1988,2,26,9.71,1.5,91.9
1988,2,27,17.32,0.4,157.8
1988,2,28,20.02,0.1,265.7
1988,2,29,37.56,0.2,489.8
1988,3,1,56.42,0.6,1026.9
1988,3,2,7.73,0,1046.8
1988,3,3,10.89,0.6,611.8
1988,3,4,5.25,0.8,456.6
1988,3,5,0.01,1,319.1
1988,3,6,0,2.2,227.0
1988,3,7,0,1.4,178.7
1988,3,8,0.26,1.5,148.2
1988,3,9,0,1.3,126.9
1988,3,10,0,0.2,111.3
1988,3,11,0,1.2,99.5
1988,3,12,0,2.6,90.1
1988,3,13,0,4.1,82.5
1988,3,14,0,1.5,76.2
1988,3,15,5.44,2,79.9
1988,3,16,30.23,0.8,179.7
1988,3,17,30.07,0.4,448.1
1988,3,18,22.83,0.1,641.6
1988,3,19,17.25,0,666.4
1988,3,20,2.1,0.4,513.1
1988,3,21,9.25,0.4,379.7
1988,3,22,11.08,0.1,388.6
1988,3,23,8.12,0,385.2
1988,3,24,18.69,0,433.0
1988,3,25,19.65,2.1,546.4
1988,3,26,4.31,0.9,485.0
1988,3,27,6.97,0.1,369.7
1988,3,28,7.16,0.8,342.2
1988,3,29,10.06,0.7,339.3
1988,3,30,0.58,0.6,299.9
1988,3,31,2.99,0.3,230.0
1988,4,1,4.49,0.6,217.8
1988,4,2,7.03,0.6,226.6
1988,4,3,0.49,2,212.4
1988,4,4,0.03,0.1,165.5
1988,4,5,31.36,0.9,292.6
1988,4,6,38.65,1.2,731.6
1988,4,7,0.62,2.4,732.8
1988,4,8,0,2.8,388.5
1988,4,9,0,0.8,270.3
1988,4,10,2.43,0.2,223.2
1988,4,11,41.17,0.4,450.6
1988,4,12,12.15,2.3,725.3
1988,4,13,0,3.3,470.0
1988,4,14,0,2.5,301.2
1988,4,15,0,0.4,228.7
1988,4,16,8.15,2.8,213.9
1988,4,17,17.95,2.9,289.1
1988,4,18,1.05,1.3,311.6
1988,4,19,0,1,218.6
1988,4,20,0.75,3.2,177.8
1988,4,21,3.25,1.1,162.4
1988,4,22,27.88,3.5,274.2
1988,4,23,0.69,3.5,367.0
1988,4,24,0,3.4,239.9
1988,4,25,0,0.9,189.4
1988,4,26,11.03,1,208.3
1988,4,27,20.33,0.8,340.4
1988,4,28,10.09,2.9,421.7
1988,4,29,0.02,4,322.3
1988,4,30,0,3.5,230.8
1988,5,1,0,4.3,186.1
1988,5,2,0,5.8,157.6
1988,5,3,0.36,3,137.2
1988,5,4,51.13,1.8,379.3
1988,5,5,8.98,3.1,702.6
1988,5,6,1.48,4.7,419.5
1988,5,7,0.81,2.5,278.4
1988,5,8,0.04,2.3,214.9
1988,5,9,27.56,0.8,324.7
1988,5,10,12.67,1.3,510.1
1988,5,11,10.84,0.1,474.4
1988,5,12,13.55,0,485.3
1988,5,13,41.4,0.2,782.1
1988,5,14,9.46,2.4,899.4
1988,5,15,0.17,2.5,510.0
1988,5,16,0,2.3,323.4
1988,5,17,0,1.4,243.0
1988,5,18,4.86,0.8,218.4
1988,5,19,25.04,1,346.2
1988,5,20,7.29,0.3,476.6
1988,5,21,19.41,1.7,484.5
1988,5,22,14.55,1.9,561.6
1988,5,23,1.58,0.3,455.7
1988,5,24,33.7,0.7,570.5
1988,5,25,14.1,0.4,795.2
1988,5,26,7.57,3.2,588.4
1988,5,27,0.35,1.3,391.9
1988,5,28,0,1.4,277.0
1988,5,29,0,3.4,219.7
1988,5,30,0.07,3.6,184.2
1988,5,31,0.32,1.8,159.9
1988,6,1,0.39,5.8,142.2
1988,6,2,0.02,4.3,128.5
1988,6,3,0,4.8,117.6
1988,6,4,0,5.3,108.7
1988,6,5,0,4.2,101.2
1988,6,6,0,4.4,94.8
1988,6,7,0,5.7,89.3
1988,6,8,0,5.4,84.4
1988,6,9,0,4.7,80.1
1988,6,10,0,3.6,76.2
1988,6,11,0,1.5,72.8
1988,6,12,25.42,0.7,149.0
1988,6,13,71.85,1.3,742.9
1988,6,14,8.49,3.1,1151.2
1988,6,15,12.71,3,635.4
1988,6,16,21.75,3.9,598.9
1988,6,17,8.15,1.9,559.8
1988,6,18,37.01,3,677.0
1988,6,19,3.4,2.7,709.9
1988,6,20,7.13,2,433.0
1988,6,21,4.52,2.4,346.8
1988,6,22,28.35,2.5,446.7
1988,6,23,3.64,3.3,513.1
1988,6,24,1.8,4.2,317.2
1988,6,25,1.15,2.9,237.1
1988,6,26,2.73,3.7,193.9
1988,6,27,9.22,4.8,186.7
1988,6,28,1.41,3.1,183.6
1988,6,29,1.81,6.3,151.6
1988,6,30,0.59,4.6,133.8
1988,7,1,0,4.5,121.0
1988,7,2,0,5.6,110.8
1988,7,3,0,6.1,102.2
1988,7,4,0,6,95.0
1988,7,5,0.08,6.6,88.8
1988,7,6,0,6.4,83.3
1988,7,7,0,5,78.5
1988,7,8,0,5.7,74.3
1988,7,9,0,7,70.5
1988,7,10,0,6.4,66.9
1988,7,11,0,5.6,63.7
1988,7,12,1.65,5.8,60.8
1988,7,13,0.01,5.9,58.1
1988,7,14,0,6.3,55.6
1988,7,15,0,6.6,53.3
1988,7,16,0,6.2,51.1
1988,7,17,0,6.1,49.0
1988,7,18,0.28,7.3,47.1
1988,7,19,0.68,8.1,45.2
1988,7,20,0.33,3.9,43.5
1988,7,21,1.9,5.4,41.9
1988,7,22,0,5.7,40.4
1988,7,23,0.11,7.5,39.0
1988,7,24,0,5.6,37.6
1988,7,25,0.13,2.4,36.3
1988,7,26,1.25,4.3,35.2
1988,7,27,0,4.6,34.1
1988,7,28,0.76,6.8,33.0
1988,7,29,5.73,4.9,33.3
1988,7,30,0.13,5.1,33.9
1988,7,31,0,6.2,31.5
1988,8,1,0,5.9,30.3
1988,8,2,0,6.1,29.3
1988,8,3,0.45,6.2,28.4
1988,8,4,1.07,4.7,27.6
1988,8,5,6.86,4.1,30.6
1988,8,6,3.36,5.5,34.6
1988,8,7,12.75,4.3,41.7
1988,8,8,0.35,4.9,55.9
1988,8,9,0.11,4.9,40.4
1988,8,10,3.06,6.4,36.9
1988,8,11,1.39,5.1,35.2
1988,8,12,0,5,33.6
1988,8,13,1.26,5.2,32.2
1988,8,14,2.16,5.2,30.8
1988,8,15,0.04,7.3,29.6
1988,8,16,3.79,3.9,28.5
1988,8,17,9.15,3.3,35.4
1988,8,18,0.44,4.5,44.2
1988,8,19,0,4.7,33.8
1988,8,20,0,4.2,31.3
1988,8,21,0,6.3,29.9
1988,8,22,6.13,2.3,33.8
1988,8,23,16.18,2.8,58.9
1988,8,24,13.09,1.8,98.0
1988,8,25,6.27,2.8,104.7
1988,8,26,0.15,3.1,84.8
1988,8,27,11.2,2.6,87.9
1988,8,28,7.19,1.6,112.8
1988,8,29,6.58,1.5,115.1
1988,8,30,15.09,1.4,142.1
1988,8,31,6.11,2.5,167.1
1988,9,1,3.26,1.5,138.0
1988,9,2,2.51,1.6,117.8
1988,9,3,15.76,0.4,144.1
1988,9,4,16.64,0.6,226.6
1988,9,5,46.64,2.5,435.4
1988,9,6,3.04,2.7,533.3
1988,9,7,0.4,5.7,299.2
1988,9,8,4.84,3.2,217.9
1988,9,9,0.95,3.4,176.1
1988,9,10,0.8,4,140.8
1988,9,11,0.78,2.6,118.0
1988,9,12,0,3.2,101.7
1988,9,13,2.8,4.8,89.2
1988,9,14,9.81,4.8,91.8
1988,9,15,0.39,3.1,96.0
1988,9,16,0,4,78.5
1988,9,17,0,3.1,70.1
1988,9,18,0,3.8,63.9
1988,9,19,0,4.4,58.8
1988,9,20,0,2.8,54.4
1988,9,21,9.97,0,70.1
1988,9,22,26.4,0.6,154.9
1988,9,23,13.19,1.1,252.5
1988,9,24,19.42,2.9,284.8
1988,9,25,3.94,3.1,276.1
1988,9,26,0,3.3,191.4
1988,9,27,0,3,149.6
1988,9,28,0,1.1,124.4
1988,9,29,0,1.8,106.6
1988,9,30,0,1.8,93.2
1988,10,1,0,1.5,82.8
1988,10,2,0.06,2.2,74.5
1988,10,3,0,3.3,67.7
1988,10,4,0,1.9,62.1
1988,10,5,0.03,1.3,57.4
1988,10,6,0.05,3.5,53.4
1988,10,7,0.02,3.6,49.9
1988,10,8,0,3.1,46.9
1988,10,9,0,2.7,44.2
1988,10,10,0,1.4,41.8
1988,10,11,0,3.5,39.7
1988,10,12,0,2.8,37.8
1988,10,13,0.48,3.2,36.0
1988,10,14,0,2.7,34.5
1988,10,15,0,3,33.0
1988,10,16,0,2.7,31.7
1988,10,17,0,2.6,30.5
1988,10,18,0,3.7,29.4
1988,10,19,0,3.6,28.3
1988,10,20,0,3.1,27.3
1988,10,21,0,2.6,26.4
1988,10,22,0,3.3,25.5
1988,10,23,0,1.5,24.7
1988,10,24,0.09,1.5,24.0
1988,10,25,0.01,3.1,23.3
1988,10,26,0,1.7,22.6
1988,10,27,0.72,0.1,22.8
1988,10,28,15.24,2,40.1
1988,10,29,1.92,1.9,61.2
1988,10,30,0.04,2.9,39.3
1988,10,31,0,2.7,35.0
1988,11,1,0,3.3,33.3
1988,11,2,0,3.6,31.8
1988,11,3,0,3.2,30.4
1988,11,4,0,2.8,29.1
1988,11,5,0,2.7,27.9
1988,11,6,0,1.9,26.8
1988,11,7,0,2.6,25.8
1988,11,8,0,2.7,24.9
1988,11,9,0,2.1,24.0
1988,11,10,0,2.9,23.2
1988,11,11,0,2.4,22.5
1988,11,12,0,2.3,21.8
1988,11,13,0,2.2,21.1
1988,11,14,0,0.9,20.5
1988,11,15,0.51,0.4,20.0
1988,11,16,5.1,1.2,24.0
1988,11,17,6.55,3.1,32.8
1988,11,18,0,1.1,31.7
1988,11,19,0,1.8,25.2
1988,11,20,0,1.9,23.7
1988,11,21,0,1.3,22.9
1988,11,22,0,2.2,22.2
1988,11,23,0,2.5,21.5
1988,11,24,0,1.4,20.8
1988,11,25,0,2.4,20.2
1988,11,26,0.01,2.4,19.6
1988,11,27,0,2.8,19.0
1988,11,28,0,1.7,18.5
1988,11,29,0,1.3,18.0
1988,11,30,0,2,17.5
1988,12,1,0,2.2,17.1
1988,12,2,0,1.4,16.6
1988,12,3,0,2.2,16.2
1988,12,4,0,1.9,15.9
1988,12,5,0,1.6,15.5
1988,12,6,0,1.2,15.1
1988,12,7,0,1.1,14.8
1988,12,8,0,1.6,14.5
1988,12,9,0.33,1.6,14.2
1988,12,10,0,2.3,13.9
1988,12,11,0,1.4,13.6
1988,12,12,0,1.4,13.3
1988,12,13,0,2.2,13.1
1988,12,14,0,1.5,12.8
1988,12,15,0,1.4,12.6
1988,12,16,0,1.4,12.4
1988,12,17,0,1.3,12.1
1988,12,18,0,1.9,11.9
1988,12,19,0,0.6,11.7
1988,12,20,0,1.3,11.5
1988,12,21,0,1,11.3
1988,12,22,0,0.5,11.1
1988,12,23,0,1.1,11.0
1988,12,24,0,1.1,10.8
1988,12,25,0,1.2,10.6
1988,12,26,0,1.6,10.5
1988,12,27,0,1.1,10.3
1988,12,28,0,0.9,10.2
1988,12,29,0,0.4,10.0
1988,12,30,19.38,0.1,26.6
1988,12,31,10.6,0,63.0
1989,1,1,0.12,1.6,52.6
1989,1,2,0.01,91,33.7
1989,1,3,0.42,0.6,30.0
1989,1,4,2.25,0.3,30.3
1989,1,5,14.74,0.3,47.2
1989,1,6,6.4,0,71.6
1989,1,7,59.34,2,168.5
1989,1,8,40.13,1,453.1
1989,1,9,1.66,0.7,436.4
1989,1,10,0.92,0.8,258.8
1989,1,11,6.21,1.8,201.0
1989,1,12,10.53,1,200.3
1989,1,13,18.79,0,247.2
1989,1,14,13.36,0,298.3
1989,1,15,1.99,4.2,252.3
1989,1,16,5.38,0.6,190.9
1989,1,17,0.32,0.7,165.1
1989,1,18,1.75,0.1,133.5
1989,1,19,0.83,0.4,116.9
1989,1,20,1.31,0.4,101.2
1989,1,21,1.85,0.1,93.4
1989,1,22,4.35,0.6,93.5
1989,1,23,0,1.1,89.4
1989,1,24,0,0.8,74.2
1989,1,25,0,0.5,66.1
1989,1,26,0.23,1.2,60.0
1989,1,27,0.32,1.7,54.9
1989,1,28,0.97,1.8,50.6
1989,1,29,1.78,1.2,47.9
1989,1,30,7.36,0.1,57.7
1989,1,31,1.95,0.3,70.5
1989,2,1,2.02,0.1,61.8
1989,2,2,3.22,0.1,63.1
1989,2,3,1.37,0.5,63.3
1989,2,4,0.01,0.9,55.5
1989,2,5,0.14,0.6,49.7
1989,2,6,5.15,0.6,53.6
1989,2,7,24.15,0.2,106.6
1989,2,8,8.7,0.1,177.3
1989,2,9,2.83,0.5,152.0
1989,2,10,0,1.2,120.5
1989,2,11,0,2.1,98.9
1989,2,12,0,1.8,86.0
1989,2,13,0,1.5,76.3
1989,2,14,0.33,0.5,68.6
1989,2,15,8.37,0,79.4
1989,2,16,10.56,0.2,116.2
1989,2,17,7.77,0.9,137.8
1989,2,18,2.21,0.8,127.7
1989,2,19,0.98,0.3,105.0
1989,2,20,0.28,0.2,90.8
1989,2,21,0.31,1,79.5
1989,2,22,0.19,0.6,71.1
1989,2,23,0.37,0.7,64.5
1989,2,24,0.55,1.1,59.1
1989,2,25,2.06,2.1,54.5
1989,2,26,0,1,50.6
1989,2,27,0,2.3,47.3
1989,2,28,0,4.9,44.3
1989,3,1,0,1.1,41.7
1989,3,2,0,1.1,39.4
1989,3,3,3.91,1.5,41.1
1989,3,4,4.28,2.1,47.1
1989,3,5,0.01,2,45.3
1989,3,6,0.85,2.9,39.3
1989,3,7,0,2.9,36.9
1989,3,8,0,2.8,35.1
1989,3,9,0,2.5,33.4
1989,3,10,0,2.2,32.0
1989,3,11,0,0.8,30.6
1989,3,12,0,2.6,29.4
1989,3,13,0,2.3,28.3
1989,3,14,0,2.3,27.2
1989,3,15,0.17,0.2,26.3
1989,3,16,5.8,1.4,31.0
1989,3,17,3.54,0.7,41.1
1989,3,18,5.84,0.4,46.0
1989,3,19,12.5,1.6,66.7
1989,3,20,0.45,1.3,77.1
1989,3,21,0,1.3,55.1
1989,3,22,3.35,0.6,54.0
1989,3,23,20.27,0.2,95.6
1989,3,24,6.76,1,149.8
1989,3,25,20.71,1,177.3
1989,3,26,1.37,1.2,206.0
1989,3,27,0.65,2.4,142.0
1989,3,28,0,3.4,115.5
1989,3,29,0,0.4,99.2
1989,3,30,3.25,0.7,93.0
1989,3,31,0.86,0.3,90.5
1989,4,1,0.75,0.1,80.0
1989,4,2,0.3,2.9,72.4
1989,4,3,27.2,0,130.2
1989,4,4,2.55,0.9,206.6
1989,4,5,2.04,0.1,146.8
1989,4,6,9.74,0.5,151.4
1989,4,7,1.28,1.2,155.6
1989,4,8,1.9,0.1,123.6
1989,4,9,4.4,0.4,121.3
1989,4,10,0.01,2.1,114.5
1989,4,11,0,3.8,93.8
1989,4,12,1.02,0.5,83.7
1989,4,13,39.3,1.5,185.6
1989,4,14,1.74,0.6,311.6
1989,4,15,0.06,2.6,195.9
1989,4,16,0,2.1,149.4
1989,4,17,17.88,0.4,183.7
1989,4,18,7.73,0.8,247.0
1989,4,19,47.62,4.9,410.7
1989,4,20,33.27,1.5,767.4
1989,4,21,9.67,1.8,685.5
1989,4,22,0.99,1.6,417.4
1989,4,23,14.33,1.8,337.9
1989,4,24,0.07,2.3,309.1
1989,4,25,0.05,0.8,213.1
1989,4,26,0.16,1.9,167.0
1989,4,27,7.72,1.5,161.4
1989,4,28,25.74,3.8,252.4
1989,4,29,17.14,2.8,376.7
1989,4,30,2.25,1.2,329.4
1989,5,1,4.07,0.7,242.7
1989,5,2,5.78,0.4,225.9
1989,5,3,0.56,2.1,199.6
1989,5,4,3.45,1,164.1
1989,5,5,0.04,4.1,146.7
1989,5,6,0.01,3.9,121.8
1989,5,7,0.04,3.4,106.2
1989,5,8,6.19,0,113.4
1989,5,9,40.8,1.8,280.3
1989,5,10,3.3,4.7,425.9
1989,5,11,26.25,4.7,375.5
1989,5,12,17.05,1,499.8
1989,5,13,24.36,1.5,578.3
1989,5,14,2.27,2.2,507.1
1989,5,15,17.86,0.9,414.2
1989,5,16,79,0.8,1108.8
1989,5,17,8.1,1.2,1418.2
1989,5,18,0.45,2.3,618.1
1989,5,19,0.04,4.4,357.8
1989,5,20,1.35,2.1,256.1
1989,5,21,10.08,0.8,249.2
1989,5,22,10.3,1.3,299.4
1989,5,23,47.78,1.2,604.2
1989,5,24,3.79,1.9,787.1
1989,5,25,0,2.6,419.0
1989,5,26,7.49,1.6,319.1
1989,5,27,5.72,0.6,306.7
1989,5,28,18.01,1,363.1
1989,5,29,13.16,0.8,462.4
1989,5,30,11.89,1.2,464.7
1989,5,31,0.33,3.2,377.5
1989,6,1,0.35,1.8,258.3
1989,6,2,0.63,2,203.0
1989,6,3,0.74,2.3,169.7
1989,6,4,1.11,2.7,146.7
1989,6,5,6.4,1.8,148.7
1989,6,6,0.93,2.7,152.4
1989,6,7,0,4.6,127.1
1989,6,8,0,4.9,113.7
1989,6,9,6.55,8.1,104.0
1989,6,10,10.36,5.2,113.6
